ID_CLIENTE,TOTAL_RECARGA,TOTAL_TRANSACCION_RECARGA,PRODUCTO_PRINCIPAL,FRECUENCY,MONETARY,RECENCY,EDAD,DIAS_CON,FLG_FELICIDAD
1094084,15.0,1,6,4,5,1,34,204,1
2175732,135.0,4,3,3,4,1,30,50,1
611931,7669.0,35,3,2,2,1,33,1565,0
1374600,220.0,14,3,4,5,1,48,538,1
1220265,20.0,1,3,4,5,1,42,574,1
1076480,34689.0,31,3,1,1,1,44,985,1
1412778,570.0,8,4,4,4,1,63,644,1
1940305,15.0,1,1,5,5,1,22,44,0
731805,5266.5,25,9,5,3,1,29,1513,1
512460,20.0,1,3,3,5,1,34,1346,1
2394940,165.0,1,3,5,4,1,47,2,1
1290140,560.0,17,3,2,4,1,41,409,1
1776085,50.0,1,3,3,5,1,25,233,1
1070963,150.0,3,3,1,4,1,44,994,0
972776,70.0,3,3,3,5,1,28,1153,1
1909528,80.0,2,5,2,5,1,60,213,1
1669907,160.0,5,3,4,5,1,42,252,0
1653952,8001.0,18,3,2,1,1,42,348,1
811249,35.0,2,3,4,5,1,24,1046,1
1617991,470.0,16,3,1,4,1,39,406,0
1887782,646.0,12,3,1,3,1,42,225,1
1101227,50.0,2,7,4,5,1,35,1001,0
824577,15.0,1,1,5,5,1,28,1328,0
1982228,120.0,8,3,1,5,1,19,168,1
1342931,15.0,1,4,5,5,1,29,0,0
1427392,20.0,1,3,3,5,1,28,603,1
1954721,100.0,3,3,3,5,1,35,164,0
1769176,7424.0,103,4,2,1,1,26,274,1
1881552,20.0,1,3,5,5,1,28,194,1
2387000,30.0,1,6,5,5,1,47,3,0
2407661,300.0,1,4,5,4,1,32,8,0
1986667,100.0,1,4,5,4,1,33,82,1
1444102,30.0,1,1,4,5,1,47,605,0
1091961,333.0,21,3,2,3,1,28,1022,1
462634,75.0,5,3,2,5,1,27,1536,0
2111672,181.0,8,3,3,5,1,23,87,1
1219921,200.0,4,3,3,4,1,42,858,1
658270,251.0,4,3,2,3,1,24,106,0
945031,40.0,1,1,5,5,1,33,430,0
827152,46.0,1,3,3,5,1,31,1417,1
2409314,15.0,1,9,5,5,1,27,1,0
1343958,90.0,3,3,2,4,1,36,704,1
1221372,272.0,12,3,2,3,1,32,1543,1
1472231,35.0,2,3,3,5,1,28,555,0
1210560,35.0,1,4,5,5,1,42,860,0
2400007,45.0,3,9,5,5,1,18,1,1
438673,30.0,2,3,2,5,1,32,1503,1
2397223,15.0,1,2,5,5,1,32,1,0
1786881,8230.0,48,4,2,1,1,32,296,1
672763,210.0,5,3,1,5,1,41,955,0
1926701,554.0,10,3,3,3,1,29,201,0
1547935,200.0,3,4,4,5,1,29,117,1
1912205,65.0,3,4,4,5,1,22,195,1
1968031,4000.0,3,3,3,3,1,30,119,1
1889636,101.0,1,9,5,5,1,34,132,1
1039875,2350.0,17,4,4,3,1,50,887,1
1121682,736.0,31,3,1,3,1,50,961,0
532675,50.0,2,3,2,5,1,35,1564,1
2375087,20.0,1,3,4,5,1,63,23,1
2056671,20.0,1,3,3,5,1,26,146,1
2389600,205.0,6,3,4,5,1,21,61,1
1411629,400.0,6,3,2,4,1,35,410,1
1003093,750.0,8,4,3,4,1,40,889,1
1922312,104.0,2,4,3,4,1,27,138,1
759332,40.0,2,1,5,5,1,40,1480,0
746784,30.0,1,3,4,5,1,52,618,0
2404485,160.0,9,3,5,5,1,21,83,0
2401842,20.0,1,3,3,5,1,26,84,1
2373533,200.0,1,4,4,4,1,26,3,1
1031443,40.0,2,9,4,5,1,39,275,1
1031332,20.0,1,3,3,5,1,41,179,1
1255166,1755.0,44,4,1,3,1,46,788,1
1899922,20.0,1,7,4,5,1,27,135,0
2053239,30.0,1,3,3,3,1,32,52,1
1787842,364.0,11,4,4,4,1,21,6,1
924490,40.0,1,3,2,5,1,40,1207,1
1353233,158.0,2,3,3,5,1,29,107,1
751222,20.0,1,4,5,5,1,43,1476,1
1990473,15.0,1,6,4,5,1,27,69,0
744387,50.0,1,6,5,5,1,48,87,0
1977808,100.0,1,4,5,4,1,37,77,1
1289374,216.0,6,4,2,4,1,43,1443,1
1458045,525.0,6,4,4,4,1,46,567,1
746140,2552.0,126,4,3,3,1,24,440,1
1151113,15.0,1,6,5,5,1,45,1232,0
1732619,135.0,5,3,2,3,1,24,310,1
1168241,5286.0,16,3,2,3,1,38,926,1
596545,190.0,4,3,2,4,1,35,1523,1
1230972,156.0,6,3,2,5,1,36,323,1
852315,135.0,3,3,2,5,1,32,1398,1
1026597,372.0,12,3,2,4,1,30,302,0
1080113,20.0,1,6,3,5,1,25,1027,0
846061,150.0,5,3,1,5,1,45,1394,0
1603199,6100.0,28,4,2,1,1,41,429,1
591095,30.0,1,1,3,5,1,37,747,1
1659333,196.0,8,3,4,4,1,28,377,0
1223184,251.0,8,3,4,5,1,35,817,1
1798581,100.0,1,4,5,5,1,67,194,1
958324,20.0,1,6,5,5,1,41,1160,0
987672,475.0,22,3,4,4,1,37,1150,1
737001,15.0,1,8,4,5,1,25,1537,0
886630,20.0,1,3,4,5,1,30,900,1
1576165,164.0,7,3,3,5,1,40,367,0
912596,208.99,5,7,4,4,1,33,1254,0
970650,54.0,3,1,4,5,1,27,1166,0
458613,400.0,2,3,5,4,1,37,427,0
1280763,32.0,1,4,4,3,1,31,758,1
893442,110.0,6,3,3,5,1,44,522,1
1358770,1090.0,53,4,2,3,1,44,1563,1
1518544,40.0,2,5,2,5,1,54,524,0
948074,20.0,1,5,4,5,1,31,1192,0
1557995,150.0,3,3,2,5,1,33,472,1
1695713,560.0,26,3,1,2,1,44,349,0
757722,40.0,1,1,3,5,1,60,1450,0
1936454,165.0,5,3,2,4,1,28,192,1
1546560,2200.0,11,4,4,3,1,35,451,1
1678412,7480.0,78,4,1,1,1,43,357,1
1867672,1000.0,2,3,2,2,1,30,158,0
1691046,23.0,1,4,2,4,1,38,341,1
697245,50.0,1,3,3,5,1,58,1357,1
552217,30.0,2,1,5,5,1,33,195,1
1688358,125.0,5,3,3,5,1,31,333,1
287375,1220.0,11,3,4,3,1,33,862,1
1829854,25.0,1,4,5,5,1,24,263,0
723790,402.0,10,4,2,3,1,43,1442,1
1682351,40.0,2,3,3,4,1,31,357,0
1085668,15.0,1,1,4,5,1,32,527,0
406502,210.0,3,3,2,3,1,49,1498,1
993623,15.0,1,3,4,5,1,33,61,1
2151645,40.0,2,1,3,5,1,28,127,1
1719789,37.0,1,1,5,5,1,37,312,0
907950,16590.0,25,3,2,1,1,28,1067,1
1949045,396.0,12,3,2,2,1,41,142,0
2396812,390.0,6,4,5,4,1,55,1,1
2039429,3837.0,34,4,2,2,1,48,149,1
1250124,11047.0,86,4,1,1,1,58,820,1
1610378,1340.0,61,4,2,3,1,32,403,1
761105,30.0,1,1,4,4,1,46,1510,1
2119749,50.0,3,2,5,5,1,31,58,1
1162795,220.0,5,3,2,3,1,33,385,1
1649841,20.0,1,3,4,5,1,20,299,1
2152672,20.0,1,3,2,5,1,50,108,1
1842273,470.0,17,3,2,3,1,33,252,0
1218356,211.62,4,4,2,3,1,24,873,1
1967283,545.0,22,3,2,4,1,19,178,0
2027454,15.0,1,3,4,5,1,27,146,1
1076771,162.0,8,3,3,5,1,33,981,1
1399650,3521.0,38,4,1,2,1,48,651,1
1866427,101.0,1,9,5,4,1,52,145,1
1769414,20.0,1,3,4,5,1,27,215,0
1051905,15.0,1,3,5,5,1,34,1035,1
1384925,843.0,11,3,1,1,1,26,489,1
1806596,1025.0,51,6,2,3,1,47,280,1
2383419,300.0,1,3,5,4,1,38,1,0
2410691,20.0,1,4,5,5,1,26,2,1
1710655,150.0,3,3,2,4,1,48,332,1
1029113,570.0,20,3,1,3,1,46,1052,0
2084310,95.0,5,3,3,5,1,28,100,1
671192,262.0,9,3,3,4,1,40,784,0
1925458,100.0,1,4,5,4,1,34,117,1
1660326,53.0,3,3,2,5,1,29,257,1
880184,950.0,9,3,1,2,1,35,1304,1
1432446,180.0,6,6,4,4,1,69,623,0
646547,165.0,8,3,1,4,1,44,710,1
749676,244.0,14,4,5,4,1,30,1303,1
841288,76.0,2,4,3,3,1,51,1307,1
2409485,50.0,2,3,2,4,1,42,49,1
1097995,71.0,2,7,4,5,1,25,983,1
1980543,10.0,2,4,4,4,1,19,150,1
1734079,1355.0,11,3,2,3,1,34,210,1
2389475,360.0,11,4,5,4,1,42,1,1
1623341,30160.0,63,4,2,1,1,46,406,1
493841,210.0,7,3,2,3,1,63,1313,1
578180,78.0,2,3,4,5,1,39,1322,1
1521834,2367.0,16,3,1,2,1,24,517,0
1240754,30.0,1,3,4,5,1,42,751,1
1383062,60.0,3,3,4,5,1,35,650,0
1102528,3035.0,40,3,1,2,1,47,843,1
2388343,130.0,4,3,2,5,1,28,100,1
2110436,95.0,5,4,3,5,1,34,58,1
778382,2135.0,26,3,2,3,1,27,42,1
1392048,95.0,2,3,2,3,1,29,654,1
1051492,960.0,19,3,1,3,1,39,1548,1
1541509,80.0,4,3,2,5,1,35,192,1
1242048,220.0,5,3,3,3,1,29,542,1
432562,290.0,8,2,2,4,1,38,1554,0
2402966,15.0,1,3,5,5,1,25,59,0
2143206,20.0,1,3,5,5,1,32,1,1
1651792,935.0,16,3,1,4,1,30,299,0
919594,200.0,2,4,5,5,1,35,1192,1
1285156,115.0,4,3,4,5,1,45,1561,1
1793778,20.0,1,6,5,5,1,26,187,1
629062,20138.0,136,3,1,1,1,35,1559,1
1139398,50.0,1,4,4,5,1,29,938,0
594460,290.0,7,3,2,3,1,35,1504,1
1660505,50.0,2,3,2,3,1,29,378,1
1135300,102.0,1,3,3,4,1,36,853,0
2099900,105.0,6,3,2,4,1,36,138,1
2401366,400.0,2,9,4,4,1,43,9,1
1908131,100.0,1,9,5,5,1,24,0,1
557654,30.0,1,3,2,5,1,45,641,0
702135,120.0,2,1,5,5,1,28,789,0
1267646,100.0,6,3,2,5,1,38,769,0
1558049,15.0,3,4,4,5,1,27,3,1
1918001,50.0,3,4,3,5,1,29,127,1
2043477,20.0,1,3,2,5,1,24,84,1
855581,65.0,3,3,3,4,1,24,1361,1
1460653,1240.0,17,4,3,3,1,42,585,1
1235886,20.0,1,3,3,5,1,47,699,1
1522200,40.0,2,3,3,5,1,32,495,1
1907182,101.0,1,9,5,4,1,44,128,1
1394015,603.0,11,4,2,3,1,43,649,1
1259663,30.0,2,3,3,5,1,33,373,1
2400532,1050.0,2,3,4,3,1,31,38,0
1579074,80.0,4,6,3,5,1,39,441,0
758296,2275.0,21,3,1,3,1,37,1526,1
2376747,20.0,1,3,4,5,1,61,25,1
1863793,60.0,3,1,5,5,1,48,203,0
1335516,1140.0,3,4,4,2,1,42,706,1
2408711,70.0,2,4,5,5,1,25,16,0
517111,180.0,8,4,4,4,1,36,939,1
528732,250.0,4,3,3,4,1,33,1565,0
1021703,27315.0,166,4,3,1,1,34,1108,1
2367620,150.0,1,3,5,5,1,33,3,1
1250215,20.0,1,6,5,5,1,30,192,0
2380415,15.0,1,3,4,5,1,43,2,1
2069173,20.0,1,3,3,5,1,35,141,0
784576,15.0,1,4,5,5,1,24,0,0
883461,626.0,12,4,2,3,1,39,1329,1
656431,9250.0,12,3,2,1,1,50,1559,1
994245,42.0,2,3,3,4,1,24,1158,0
1100452,50.0,1,1,3,5,1,40,1021,0
733077,10.0,1,1,5,5,1,38,526,0
1859979,225.0,8,3,2,4,1,19,238,1
1718980,100.0,1,4,5,5,1,27,227,1
1746847,194.0,12,3,1,5,1,26,314,1
861273,905.0,9,3,3,3,1,38,1292,0
473446,1200.0,16,4,3,3,1,60,1257,1
465599,5289.0,166,4,1,2,1,54,1387,1
1456638,50.0,1,3,3,3,1,36,592,1
812832,15.0,1,3,3,5,1,23,442,1
1932611,100.0,1,4,5,4,1,26,102,1
2151352,15.0,1,4,5,5,1,29,38,0
1154680,360.0,9,3,1,3,1,36,929,1
1285418,31.0,2,3,4,5,1,49,445,1
2384631,15.0,1,3,4,5,1,18,90,0
892573,1701.0,34,3,1,3,1,34,1326,1
1722535,40.0,2,3,3,5,1,44,275,0
859700,92.0,2,4,4,4,1,35,1279,0
2401785,20.0,1,3,2,2,1,29,77,1
1190230,930.0,11,3,2,3,1,31,909,1
691931,2890.0,6,4,2,2,1,26,643,1
1963812,65.0,4,3,4,5,1,24,122,0
2389765,60.0,1,3,5,5,1,58,8,1
1237284,50.0,1,6,4,5,1,42,800,1
1693833,70.0,4,3,2,5,1,47,326,1
787654,1750.0,17,3,2,3,1,49,1501,1
1293824,370.0,6,3,4,4,1,38,751,1
646782,11091.0,39,4,3,2,1,35,196,1
1123566,930.0,32,3,1,3,1,36,963,1
2119873,154.0,12,3,2,5,1,30,125,1
1813812,1090.0,10,3,2,3,1,26,270,1
1569789,4072.0,69,4,1,2,1,39,453,1
991133,1245.0,31,7,2,3,1,46,1144,1
1135656,918.0,19,3,1,3,1,26,1569,1
1131133,90.0,3,3,2,5,1,21,949,1
1741990,20.0,1,3,1,5,1,37,317,0
823912,140.0,3,3,2,1,1,25,651,0
2385398,15.0,1,3,5,5,1,27,1,0
1423689,350.0,4,4,4,3,1,30,637,1
2000857,100.0,1,9,5,4,1,51,67,1
831585,85.0,17,4,3,5,1,30,353,1
1791802,4870.0,27,3,1,3,1,39,273,1
1206503,696.0,22,4,2,4,1,30,880,1
1581469,220.0,4,4,4,4,1,42,359,1
2391089,300.0,1,3,5,4,1,22,5,0
1909882,100.0,1,9,5,5,1,69,115,1
2404438,60.0,2,3,1,5,1,53,86,1
1863416,20.0,1,6,5,5,1,26,125,1
2382265,300.0,1,3,5,4,1,37,1,0
919299,60.0,2,3,2,5,1,40,1058,1
737751,400.0,7,3,3,3,1,23,1394,0
1093868,2205.0,48,4,2,2,1,42,1014,1
2031100,144.0,7,3,3,3,1,26,85,1
1434702,730.0,19,3,2,4,1,20,464,0
1369622,50.0,2,7,5,5,1,23,584,0
707754,40.0,1,6,3,5,1,43,1043,0
1579488,15.0,1,6,5,5,1,36,90,0
1505463,229.0,6,4,3,4,1,34,522,1
481430,2591.0,4,4,4,3,1,38,1404,1
504064,596.0,13,4,3,4,1,43,1536,1
2405333,240.0,1,4,5,4,1,32,0,1
1877420,101.0,1,9,5,4,1,33,135,1
819322,20.0,1,3,4,5,1,47,306,1
1632605,23.0,4,9,2,4,1,36,266,1
555679,150.0,6,7,4,5,1,37,22,0
1752172,1340.0,8,4,4,3,1,44,298,1
2024087,30.0,1,3,3,5,1,57,106,1
2367650,15.0,1,1,5,5,1,29,18,0
1325485,70.0,2,6,5,5,1,42,135,1
1202528,80.0,2,6,4,5,1,50,1393,1
1324653,300.0,4,3,3,4,1,25,731,1
2384559,64.0,2,4,5,5,1,39,0,0
1702016,11304.0,169,4,2,2,1,23,328,1
1580214,70.0,2,3,3,3,1,28,295,1
2384738,289.0,9,4,4,4,1,52,103,1
860308,4362.0,55,3,1,3,1,24,139,1
1077936,20.0,1,3,3,5,1,31,984,1
1908166,101.0,1,9,5,4,1,47,121,1
2135409,45.0,2,4,4,5,1,46,38,0
1244116,115.0,6,6,4,5,1,40,425,1
1197069,860.0,15,3,1,2,1,59,547,1
1658796,3121.0,63,4,2,3,1,44,377,1
2401892,200.0,8,3,1,4,1,30,88,1
1820121,21.0,1,3,5,5,1,25,54,1
2370993,15.0,1,7,5,5,1,42,59,1
562897,5170.0,52,3,1,3,1,32,1519,0
942854,20.0,1,2,2,5,1,45,283,0
1688109,50.0,7,3,3,5,1,24,208,0
795020,100.0,1,3,4,3,1,35,1431,1
1727129,20.0,1,6,4,5,1,26,243,1
921278,20.0,1,8,4,5,1,44,1228,0
1455129,1365.0,4,3,3,3,1,28,487,1
2146078,45.0,3,1,4,5,1,34,30,0
1521743,39.0,2,4,5,5,1,24,71,1
843433,306.0,5,4,3,3,1,35,245,1
1418915,130.0,3,4,3,4,1,53,633,1
1012043,36.0,7,6,3,5,1,29,1092,1
2401534,300.0,1,3,5,4,1,48,3,0
2373697,150.0,1,3,3,5,1,34,11,1
2389677,20.0,1,4,5,5,1,34,0,0
981305,50.0,3,3,1,4,1,27,534,1
257104,568.0,4,3,4,3,1,31,876,1
2121725,10010.0,38,4,2,1,1,32,44,1
900634,3055.0,91,4,1,3,1,40,1336,1
1334754,2010.0,10,3,1,3,1,55,704,1
1135919,20.0,1,1,5,5,1,36,914,0
1321627,100.0,1,3,5,4,1,47,715,1
583215,832.0,20,3,2,3,1,30,213,1
672313,20.0,1,6,4,5,1,39,791,0
986260,30.0,2,4,4,5,1,29,1109,1
1619760,100.0,6,3,1,4,1,42,131,1
1223014,100.0,1,3,3,3,1,25,820,1
2149691,15.0,1,4,5,5,1,35,1,1
2391767,20.0,1,6,5,5,1,19,1,0
2107495,40.0,2,3,2,4,1,28,122,0
1178276,119.0,3,1,3,5,1,50,618,0
868780,449.0,11,3,1,3,1,32,1376,0
651306,3150.0,15,3,1,3,1,41,1564,1
1244940,22.0,1,6,3,4,1,28,770,0
1548374,156.0,4,3,3,4,1,50,444,0
1924534,430.0,8,3,1,4,1,56,198,1
1703706,75.0,4,3,1,3,1,34,335,1
1933744,100.0,1,4,5,5,1,43,106,1
513365,2155.0,26,4,3,2,1,45,862,1
2084099,85.0,5,3,3,5,1,29,47,1
2401410,40.0,2,2,4,5,1,45,7,0
2383293,15.0,1,6,5,5,1,22,91,1
1348215,100.0,5,4,5,5,1,31,661,1
1471087,1180.0,8,3,2,3,1,28,520,1
1550661,25.0,2,6,4,5,1,27,482,1
1170115,20.0,1,1,4,5,1,35,720,0
1453842,180.0,8,9,3,5,1,40,599,1
978156,30.0,1,3,3,5,1,41,1149,0
2393885,20.0,1,3,5,5,1,32,26,0
1691645,15.0,1,6,4,5,1,20,273,0
549950,203.0,10,3,2,4,1,38,665,1
1637823,749.0,34,3,2,4,1,25,391,1
740494,100.0,1,1,4,5,1,41,174,1
1486804,258.0,10,3,2,3,1,31,163,0
2388382,35.0,2,7,5,5,1,21,77,0
1740705,15.0,1,1,5,5,1,26,214,0
2126893,30.0,2,9,4,5,1,34,75,1
1707269,80.0,2,3,1,5,1,31,219,1
1433348,850.0,15,3,2,3,1,29,618,1
2026765,101.0,1,9,5,4,1,56,64,1
1477570,130.0,5,3,3,4,1,36,567,1
2378915,300.0,1,3,5,4,1,51,7,0
2128805,309.0,10,3,2,4,1,27,114,0
2390858,300.0,1,3,5,4,1,48,5,1
2384023,80.0,1,3,5,5,1,45,5,1
2398023,300.0,1,3,3,4,1,51,8,1
1010801,155.0,7,4,3,4,1,30,735,1
2408871,75.0,4,6,5,5,1,26,2,1
2401722,300.0,1,4,5,4,1,42,1,0
791654,55.0,3,3,2,5,1,36,704,0
2389905,300.0,1,3,5,4,1,24,9,0
1878430,646.0,4,4,3,1,1,44,227,1
662115,325.0,5,3,1,4,1,31,28,1
1408864,15.0,1,3,2,5,1,35,226,1
858742,50.0,1,4,5,5,1,43,2,1
2393435,51.0,2,7,4,5,1,54,4,0
2001424,15.0,1,6,4,5,1,29,147,0
1732773,145.0,8,4,4,5,1,20,238,1
732620,30.0,2,4,4,5,1,43,1516,1
2399623,300.0,1,3,5,4,1,27,3,0
2403388,20.0,1,3,3,5,1,42,51,0
613198,20.0,1,5,4,5,1,38,405,0
751265,40.0,2,6,4,5,1,35,685,0
2382154,227.0,9,3,3,4,1,36,94,1
2392207,15.0,1,1,4,5,1,19,35,0
2071963,930.0,7,3,2,3,1,40,143,1
1081239,1771.0,29,9,3,3,1,24,971,1
2302859,100.0,1,9,5,4,1,23,35,1
811483,6299.0,93,9,1,2,1,31,715,1
1709102,1658.0,64,4,1,3,1,49,336,1
1541843,195.0,2,4,3,3,1,40,394,1
2039514,75.0,5,3,2,5,1,22,144,1
1825532,150.0,7,3,2,5,1,38,264,1
1212545,6800.0,14,3,1,2,1,38,873,1
832232,9000.0,9,4,4,2,1,59,1059,1
1432546,47.0,3,1,4,5,1,46,619,0
727405,400.0,3,1,5,4,1,30,488,1
2398316,300.0,1,4,5,4,1,53,0,0
1024568,902.0,34,3,2,3,1,43,1555,1
839111,640.0,22,3,3,3,1,37,1407,1
1926868,39.0,2,4,4,5,1,23,68,1
684452,15.0,1,6,5,5,1,32,628,1
499823,225.0,6,7,2,4,1,32,1563,0
1773917,4698.0,114,4,1,2,1,33,299,1
1701105,100.0,1,4,5,5,1,21,236,1
2075215,102.0,2,3,5,5,1,19,31,0
1254955,271.0,7,3,4,5,1,27,713,1
1770323,50.0,1,3,5,5,1,20,192,0
750195,40.0,2,6,4,5,1,39,1537,1
892698,353.0,15,3,1,4,1,37,761,1
2391311,300.0,1,3,5,4,1,22,15,0
1494146,239.0,2,4,4,4,1,21,500,1
1823702,24100.0,28,4,3,1,1,35,259,1
2006546,17.0,1,1,5,5,1,21,51,0
850103,2270.0,26,4,2,3,1,24,909,1
1409582,815.0,10,3,2,3,1,24,559,0
740063,15.0,1,4,5,5,1,50,1326,1
2009801,50.0,2,3,2,5,1,41,157,0
739086,410.0,11,3,1,3,1,51,502,1
2378613,30.0,5,6,5,5,1,32,3,0
1365394,412.0,9,3,3,3,1,30,401,0
1302019,1072.0,10,3,3,4,1,32,1508,1
1746931,20.0,4,3,3,5,1,21,298,1
1755295,15.0,1,3,2,5,1,26,307,1
2387149,300.0,1,3,5,4,1,53,0,0
990156,23800.0,8,3,2,1,1,36,1149,1
1993005,273.0,18,3,1,4,1,34,148,0
936845,316.0,7,3,2,3,1,39,1238,1
1543043,60.0,2,1,4,5,1,29,490,1
535758,228.0,9,6,3,5,1,31,571,1
1246924,1231.0,21,4,3,3,1,31,791,1
1306048,200.0,2,3,2,3,1,26,720,1
1271665,7078.0,84,3,1,1,1,25,786,1
945797,400.0,2,3,4,3,1,26,1171,0
2388813,80.0,3,6,4,5,1,21,101,0
1302086,60.0,2,4,4,5,1,27,2,1
896525,528.0,5,3,1,3,1,32,139,1
654707,50.0,1,3,1,5,1,62,1569,1
1896207,50.0,1,3,3,5,1,38,197,1
1732778,15.0,1,3,5,5,1,34,296,0
1115585,816.0,32,3,1,3,1,32,969,1
1575087,1763.0,22,4,3,2,1,26,435,1
1155115,50.0,1,4,5,4,1,44,769,1
1629610,4505.0,25,4,4,2,1,73,400,1
1480230,619.0,22,6,2,4,1,28,564,1
1616711,15.0,1,6,5,5,1,36,336,0
1715721,100.0,1,4,5,5,1,28,240,1
1581770,170.0,10,3,2,4,1,35,382,1
1270254,51.0,3,1,4,5,1,30,458,0
1213368,250.0,9,3,1,1,1,47,864,1
1594300,20.0,1,6,5,5,1,81,4,0
2377897,265.0,5,3,1,4,1,28,104,1
1698073,514.0,29,3,1,3,1,33,344,1
1015501,100.5,5,3,2,4,1,42,136,0
1736486,7194.0,17,3,2,2,1,21,319,1
2042401,15.0,1,3,4,5,1,27,136,1
1636671,20.0,1,3,1,5,1,41,392,1
1303135,250.0,2,4,5,4,1,39,670,0
1774402,80.0,4,4,3,4,1,35,288,1
643905,150.0,1,3,1,3,1,50,1449,0
1246108,40.0,2,2,4,5,1,43,792,0
1972460,45.0,3,3,2,4,1,30,176,0
2026460,610.0,10,3,1,4,1,41,149,1
1925941,20.0,4,5,4,5,1,27,112,0
2367264,300.0,1,3,4,4,1,33,4,1
2130907,86.0,5,3,1,5,1,26,113,0
1178226,48.0,2,1,4,5,1,26,678,0
1327047,40.0,2,3,2,5,1,27,720,0
2070056,320.0,7,3,2,3,1,30,126,1
1810060,40.0,2,4,3,4,1,32,231,1
2126827,15.0,1,3,4,3,1,24,119,1
1613449,20.0,1,4,4,5,1,35,343,0
1485779,180.0,3,3,3,5,1,27,73,0
1371386,40.0,1,6,5,5,1,28,586,0
1934595,70.0,1,6,4,4,1,26,161,0
1621586,30.0,1,1,3,5,1,37,406,1
1745804,20.0,1,3,2,4,1,36,316,1
861504,41.5,2,6,5,5,1,35,1314,0
1337293,200.0,1,3,2,4,1,46,579,1
726949,30.0,1,1,4,5,1,34,137,0
815820,110.0,4,4,4,5,1,26,1398,1
2024192,2556.0,12,3,2,2,1,33,51,1
2155182,50.0,1,4,1,5,1,28,44,1
1806052,42.0,2,4,3,4,1,35,252,1
1936122,100.0,1,4,5,4,1,44,98,1
1474325,100.0,1,3,4,4,1,26,471,1
2033172,25.0,1,3,3,5,1,31,68,1
2082474,220.0,3,3,4,4,1,21,142,0
1060819,20.0,1,3,3,4,1,37,154,1
857947,55.0,2,3,4,2,1,24,610,0
2301925,30.0,1,6,5,5,1,29,35,0
2388327,300.0,1,3,5,4,1,21,3,0
1497180,15.0,1,3,3,5,1,45,128,1
589968,122.0,7,3,2,5,1,30,28,1
1977793,100.0,1,4,5,4,1,31,77,1
1339476,95.0,3,6,3,4,1,30,661,1
2008941,300.0,1,3,2,3,1,40,104,1
628399,51170.0,52,4,4,1,1,34,1237,1
1864032,40.0,2,6,5,5,1,29,232,0
1503704,968.0,20,3,1,3,1,31,542,0
2122821,20.0,1,3,2,5,1,31,84,1
2020518,140.0,7,3,2,5,1,21,155,0
1966543,100.0,1,4,5,4,1,41,86,1
407076,31918.0,33,3,2,1,1,29,1443,0
2405299,240.0,1,4,5,4,1,32,0,1
1057465,121.0,5,3,2,3,1,35,325,1
2378044,300.0,1,3,5,4,1,43,1,0
2049776,29345.0,41,3,1,1,1,37,148,1
1909746,20.0,1,5,4,5,1,39,168,1
397502,270.0,18,4,3,5,1,34,123,1
1899315,141.0,9,4,2,4,1,21,138,1
2099397,200.0,1,3,3,4,1,36,26,1
378150,8339.0,114,3,1,2,1,35,1568,1
1301263,2806.0,16,3,1,2,1,38,1220,0
2404094,40.0,2,3,3,5,1,46,85,1
647481,855.0,26,3,2,3,1,34,386,1
679649,1025.0,8,2,3,2,1,41,1032,1
1582200,50.0,2,4,3,3,1,29,434,0
537592,8664.0,47,3,2,3,1,32,290,1
975712,28843.0,52,4,1,1,1,27,1176,1
692384,60.0,2,6,4,5,1,36,297,0
1502774,382.0,8,3,1,4,1,44,543,1
2401406,40.0,1,3,4,5,1,35,2,1
632770,15.0,1,9,5,5,1,47,1465,1
2396663,100.0,1,4,5,5,1,26,0,0
962940,478.0,20,3,2,4,1,35,1253,1
970534,153.0,8,3,2,4,1,41,1254,1
1955310,15.0,1,3,4,5,1,32,82,1
2089964,15.0,1,4,5,5,1,32,0,1
2379943,300.0,1,3,5,4,1,30,4,0
2108548,100.0,2,3,2,5,1,38,51,1
2046716,75.0,2,4,5,5,1,27,66,0
2397916,300.0,1,3,5,4,1,45,1,0
1609153,287.0,8,4,4,4,1,59,412,1
1064777,20.0,1,5,4,5,1,29,430,0
1116706,49.0,6,3,3,5,1,28,974,0
932134,2054.0,48,3,3,3,1,22,1144,1
2375085,20.0,1,4,4,5,1,46,10,1
577811,550.0,6,3,2,3,1,33,1561,0
662034,865.66,12,3,1,3,1,44,1557,1
697059,100.0,4,3,3,5,1,27,510,0
1573741,15.0,1,3,4,3,1,36,414,1
2144282,500.0,14,3,2,4,1,21,130,1
1281373,150.0,5,1,3,5,1,48,1480,1
1196701,680.0,15,4,3,4,1,50,874,1
1813473,101.0,1,9,5,5,1,29,182,1
848429,25.0,1,6,5,5,1,31,1101,0
544307,60.0,3,3,3,5,1,46,1569,0
1363882,236.0,8,3,2,4,1,21,663,0
952177,2150.0,31,3,1,3,1,29,1221,1
875085,50.0,1,4,4,5,1,34,839,1
684325,30.0,1,2,2,5,1,48,1242,0
1663730,1564.0,28,9,2,2,1,29,368,1
1729086,130.0,4,4,3,4,1,54,321,1
1783599,15.0,1,4,3,5,1,53,291,1
625072,168.0,8,3,3,5,1,35,403,1
1047450,82.0,4,3,4,5,1,39,1058,0
1199302,30.0,1,3,4,5,1,26,814,1
1101621,3600.0,9,3,2,2,1,49,1003,1
891152,75.0,4,6,4,5,1,32,517,1
1885607,101.0,1,9,5,4,1,37,134,1
